listing_id,creation_date,loan_paid_date,first_installement_date,loan_paid_status,confirm_status,username,listing_title,listing_category,credit_score,job_loss_insurance,loan_amount,loan_period,effective_rate,preferred_rate,amount_outstanding,monthly_installment,principal_repaid,interest_paid,arrears,loan_status,type,gender,post_town,age,education,employment_status,occupation,employ_how_long,years_working_in_total,dependants,marital_status,credit_check_date,monthly_income,monthly_expenses,available_income,dti,outstanding_debts,last_debt_date
32221,2019-08-26,2019-08-27,2019-09-27,1,1,43119232,"""32221-Vartojimo",Other Purposes,B,0,1635,24,0.13,0.13,1635.0,83.09,0.0,0.0,0.0,ok,FR,Male,Kretinga,45,High school,Employed,Plataus profilio darbuotojas / Wide range worker,12,10,2,Married,2019-08-26 00:00:00,1764,0,1764,0.0471,0,-
32220,2019-08-26,2019-08-29,2019-09-29,1,1,Beta80,"""32220-Vartojimui",Other Purposes,C,0,5890,45,0.22,0.22,5890.0,218.83,0.0,0.0,0.0,ok,FR,Female,Vilnius,38,Post graduate,Employed,Virėja / Cook,18,18,2,Married,2019-08-26 00:00:00,775,88,687,0.3959,0,-
32218,2019-08-26,2019-08-28,2019-09-28,1,1,Rasima,"""32218-Vartojimo",Other Purposes,B,0,875,36,0.14,0.14,875.0,32.89,0.0,0.0,0.0,ok,FR,Female,Kalvarijos sav.,47,High school,Employed Part Time,Virėja / Cook,72 or more,10,0,Married,2019-08-26 00:00:00,323,8,315,0.1266,0,2017-09-17 00:00:00
32216,2019-08-26,2019-08-28,2019-09-28,1,1,45229919,"""32216-Vartojimo",Other Purposes,B,0,3050,36,0.14,0.14,3050.0,114.66,0.0,0.0,0.0,ok,FR,Female,Marijampolė,58,Vocational education,Employed,Masažuotoja / Massage therapist,72 or more,35,1,Divorced,2019-08-26 00:00:00,629,33,596,0.2348,0,2017-10-07 00:00:00
32210,2019-08-26,2019-08-28,2019-09-28,1,1,Egidijus8905,"""32210-Paskolos refinansavimui",Consolidation of Other Loans,D,0,920,35,0.26,0.26,920.0,42.61,0.0,0.0,0.0,ok,FR,Male,Trakų r.,30,High school,Employed,Kurjeris / Courier,18,11,3,Married,2019-08-26 00:00:00,1543,179,1364,0.1436,0,2017-03-17 00:00:00
32205,2019-08-26,2019-08-29,2019-09-29,1,1,Pauliuss950,"""32205-Refinansavimui",Consolidation of Other Loans,D,0,4330,36,0.26,0.26,4330.0,197.35,0.0,0.0,0.0,ok,FR,Male,Raseinių r.,24,High school,Employed,Pakuotoja / Packing operator,18,5,0,Single,2019-08-26 00:00:00,1181,119,1062,0.2679,0,2018-10-13 00:00:00
32195,2019-08-26,2019-08-27,2019-09-27,1,1,vaidevuti,"""32195-Vartojimui",Other Purposes,B,0,3375,36,0.14,0.14,3375.0,126.88,0.0,0.0,0.0,ok,FR,Female,Marijampolės apskr.,35,Graduate,Employed,Buhalterė / Accountant,48,7,2,Divorced,2019-08-25 00:00:00,472,0,472,0.2688,0,2018-11-16 00:00:00
32193,2019-08-26,2019-08-27,2019-09-27,1,1,isgan,"""32193-Namų remontui",Home Improvements,B,0,1465,60,0.17,0.17,1465.0,42.01,0.0,0.0,0.0,ok,FR,Female,Šakiai,62,Post graduate,Employed,Slaugytoja / Nurse,60,41,0,Married,2019-03-27 00:00:00,608,201,407,0.3997,0,2018-04-28 00:00:00
32192,2019-08-26,2019-08-27,2019-09-27,1,1,egluteee,"""32192-busto remontui",Home Improvements,D,0,775,12,0.25,0.25,775.0,77.32,0.0,0.0,0.0,ok,FR,Female,Pakruojo r.,28,Vocational education,Employed,Melžėja / Milkmaid,72 or more,7,2,Single,2019-08-26 00:00:00,785,0,785,0.09849999999999999,0,2019-01-17 00:00:00
32189,2019-08-26,2019-08-27,2019-09-27,1,1,98822687,"""32189-Vartojimo",Other Purposes,D,0,2205,47,0.27,0.27,2205.0,88.92,0.0,0.0,0.0,ok,FR,Female,Šiaulių r.,32,High school,Employed,Plovėja / Cleaner,36,5,2,Divorced,2019-08-26 00:00:00,544,127,417,0.3969,0,2017-12-23 00:00:00
32186,2019-08-26,2019-08-27,2019-09-27,1,1,aldona60,"""32186-Namų remontui",Home Improvements,C,0,2630,12,0.19,0.19,2630.0,252.27,0.0,0.0,0.0,ok,FR,Female,Garliava,59,Vocational education,Employed,Virėja / Cook,6,35,0,Divorced,2019-08-26 00:00:00,928,118,810,0.399,0,2010-12-07 00:00:00
32183,2019-08-26,2019-08-27,2019-09-27,1,1,asko,"""32183-Vartojimo",Other Purposes,A,0,325,12,0.11,0.11,325.0,29.6,0.0,0.0,0.0,ok,FR,Male,Vilnius,63,Graduate,Employed,Poskyrio vadovas / Head of departure,72 or more,35,0,Married,2019-08-26 00:00:00,2811,658,2153,0.2446,0,-
32178,2019-08-26,2019-08-27,2019-09-27,1,1,Raimis18,"""32178-Vartojimui",Other Purposes,A,0,1690,24,0.12,0.12,1690.0,84.18,0.0,0.0,0.0,ok,FR,Male,Mažeikių r.,37,Vocational education,Employed,Operatorius/Operator,72 or more,15,4,Single,2019-08-26 00:00:00,1004,141,863,0.2243,0,-
32177,2019-08-26,2019-08-27,2019-09-27,1,1,Varliu,"""32177-Vartojimui",Other Purposes,D,0,1655,24,0.25,0.25,1655.0,96.5,0.0,0.0,0.0,ok,FR,Male,Gargždai,30,High school,Employed,Statybininkas / Construction worker,12,10,2,Single,2019-08-26 00:00:00,523,81,442,0.3394,0,2019-04-26 00:00:00
32172,2019-08-26,2019-08-26,2019-09-26,1,1,Nafania,"""32172-Vartojimo",Other Purposes,B,0,1635,36,0.14,0.14,1635.0,61.46,0.0,0.0,0.0,ok,FR,Female,Šiauliai,44,Graduate,Employed,IT inžinierius / IT engineer,72 or more,18,1,Single,2019-08-26 00:00:00,815,258,557,0.392,0,2015-08-11 00:00:00
32170,2019-08-26,2019-08-27,2019-09-27,1,1,42373143,"""32170-Vartojimo",Other Purposes,B,0,840,19,0.13,0.13,840.0,51.88,0.0,0.0,0.0,ok,FR,Female,Kaišiadorių r.,46,High school,Employed,Aplinkos prižiūrėtoja / Environmental supervisor,24,15,0,Married,2019-08-26 00:00:00,268,0,268,0.1936,0,2018-05-28 00:00:00
32168,2019-08-26,2019-08-27,2019-09-27,1,1,45137867,"""32168-Vartojimo",Other Purposes,D,0,1105,47,0.27,0.27,1105.0,44.56,0.0,0.0,0.0,ok,FR,Male,Vilnius,29,Vocational education,Employed,Operatorius / Operator,6,5,0,Single,2019-08-26 00:00:00,907,169,738,0.2355,0,2018-04-23 00:00:00
32139,2019-08-25,2019-08-26,2019-09-26,1,1,Marina01,"""Vartojimui",Other Purposes,D,0,1655,30,0.26,0.26,1655.0,84.07,0.0,0.0,0.0,ok,FR,Female,"Kretingos r. sav.,",41,Vocational education,Employed,Paštininkas / Postman,72 or more,20,1,Married,2019-08-25 00:00:00,638,0,638,0.1318,0,2019-08-17 00:00:00
32137,2019-08-25,2019-08-26,2019-09-26,1,1,Romixxx,"""32137-Vartojimui",Other Purposes,B,0,335,12,0.13,0.13,335.0,31.01,0.0,0.0,0.0,ok,FR,Male,Vilnius,31,Vocational education,Employed,Operatorius / Operator,48,12,2,Married,2019-08-25 00:00:00,1255,244,1011,0.2191,0,2017-08-04 00:00:00
32134,2019-08-25,2019-08-28,2019-09-28,1,1,Laima810,"""32134-Refinansavimui",Consolidation of Other Loans,B,0,3500,48,0.15,0.15,3500.0,109.97,0.0,0.0,0.0,ok,FR,Female,Kaunas,38,Vocational education,Employed,Kontrolierė / Controller,15,16,1,Divorced,2019-08-25 00:00:00,496,0,496,0.2217,0,2019-04-04 00:00:00
32133,2019-08-25,2019-08-26,2019-09-26,1,1,Jan86,"""32133-Vartojimui",Other Purposes,C,0,665,12,0.19,0.19,665.0,63.79,0.0,0.0,0.0,ok,FR,Male,Vilnius,33,High school,Employed,Vairuotojas / Driver,3,15,0,Single,2019-08-25 00:00:00,867,276,591,0.3919,0,2016-09-26 00:00:00
32116,2019-08-25,2019-08-26,2019-09-25,1,1,situ,"""Vartojimui",Other Purposes,C,0,1110,18,0.2,0.2,1110.0,76.12,0.0,0.0,0.0,ok,FR,Male,Mažeikiai,46,Vocational education,Employed,Technikas-elektrikas / Electrician,24,23,1,Married,2019-06-25 00:00:00,1322,372,950,0.339,0,-
32112,2019-08-24,2019-08-26,2019-09-26,1,1,Diana760,"""32112-Vartojimui",Other Purposes,A,0,2115,36,0.12,0.12,2115.0,76.21,0.0,0.0,0.0,ok,FR,Female,Mažeikiai,43,High school,Employed,Vadybininkas / Manager,72 or more,20,2,Married,2019-08-24 00:00:00,1681,150,1531,0.1346,0,-
32108,2019-08-24,2019-08-28,2019-09-28,1,1,Tatjana63,"""32108-Vartojimui",Other Purposes,C,0,1105,58,0.22,0.22,1105.0,36.16,0.0,0.0,0.0,ok,FR,Female,Vilnius,55,High school,Employed,Pardavėjas /Seller,6,20,0,Other,2019-08-24 00:00:00,431,133,298,0.3925,0,2019-01-10 00:00:00
32107,2019-08-24,2019-08-27,2019-09-27,1,1,Lina78,"""Vartojimui",Other Purposes,D,0,1545,47,0.27,0.27,1545.0,62.3,0.0,0.0,0.0,ok,FR,Female,Klaipėdos r. sav.,41,High school,Employed,Operatorė / Operator,6,15,2,Single,2019-08-24 00:00:00,627,184,443,0.3928,0,2019-04-16 00:00:00
32106,2019-08-24,2019-08-26,2019-09-26,1,1,Egle920,"""32106-Vartojimui",Other Purposes,B,0,1095,20,0.13,0.13,1095.0,64.75,0.0,0.0,0.0,ok,FR,Female,Molėtai,27,Vocational education,Employed,Pardavėjas /Seller,72 or more,6,1,Single,2019-08-24 00:00:00,370,0,370,0.175,0,-
32103,2019-08-24,2019-08-26,2019-09-26,1,1,Riciukas,"""Vartojimui",Other Purposes,B,0,985,12,0.13,0.13,985.0,91.17,0.0,0.0,0.0,ok,FR,Male,Kaunas,29,High school,Employed,Testavimo specialistas / Testing specialist,3,6,0,Single,2019-08-24 00:00:00,488,100,388,0.3917,0,2014-06-14 00:00:00
32087,2019-08-24,2019-08-26,2019-09-26,1,1,Romualdas92,"""Vartojimui",Other Purposes,B,0,550,12,0.13,0.13,550.0,50.91,0.0,0.0,0.0,ok,FR,Male,Plungės r. sav.,27,Vocational education,Employed,Suvirintojas / Welder,36,5,1,Married,2019-08-24 00:00:00,379,0,379,0.1343,0,2018-04-04 00:00:00
32045,2019-08-23,2019-08-27,2019-09-27,1,1,18883264,"""32045-Vartojimo",Other Purposes,D,0,2205,47,0.27,0.27,2205.0,88.92,0.0,0.0,0.0,ok,FR,Female,Klaipėda,67,Vocational education,Employed,Plataus profilio darbuotoja / Wide range worker,72 or more,40,0,Divorced,2019-08-23 00:00:00,479,56,423,0.3025,0,2019-04-11 00:00:00
32035,2019-08-23,2019-08-26,2019-09-26,1,1,mariosha,"""32035-Vartojimo",Other Purposes,B,0,2725,24,0.13,0.13,2725.0,138.48,0.0,0.0,0.0,ok,FR,Male,Panevėžys,35,Graduate,Employed,Grupės vadovas / Team leader,24,9,0,Single,2019-08-23 00:00:00,1788,205,1583,0.1921,0,2017-03-17 00:00:00
32033,2019-08-23,2019-08-26,2019-09-26,1,1,92528918,"""32033-Remontas",Home Improvements,C,0,1325,26,0.21,0.21,1325.0,69.09,0.0,0.0,0.0,ok,FR,Female,Klaipėda,55,Vocational education,Employed,Gydytoja / Doctor,36,30,0,Married,2019-08-23 00:00:00,3191,840,2351,0.2849,0,2016-06-13 00:00:00
32032,2019-08-23,2019-08-26,2019-09-26,1,1,elina12,"""32032-Vartojimo",Other Purposes,B,0,5440,60,0.17,0.17,5440.0,155.99,0.0,0.0,0.0,ok,FR,Female,Jonava,32,High school,Employed,Valstybes tarnautojas / Public servant,72 or more,7,2,Married,2019-08-23 00:00:00,1098,274,824,0.3915999999999999,0,2013-03-01 00:00:00
32020,2019-08-23,2019-08-23,2019-09-23,1,1,romu,"""32020-Namų remontui",Home Improvements,B,0,2200,24,0.13,0.13,2200.0,111.8,0.0,0.0,0.0,ok,FR,Male,Vilniaus r.,35,High school,Employed,Cecho darbuotojas / Factory worker,6,15,0,Single,2019-08-23 00:00:00,678,56,622,0.2475,0,2015-12-07 00:00:00
32002,2019-08-22,2019-08-23,2019-09-23,1,1,Audrius0227,"""32002-Vartojimo",Other Purposes,C,0,1655,24,0.2,0.2,1655.0,90.67,0.0,0.0,0.0,ok,FR,Male,Panevėžys,36,Vocational education,Employed,Vairuotojas / Driver,6,8,3,Married,2019-08-22 00:00:00,2096,58,2038,0.0709,0,2016-05-05 00:00:00
31993,2019-08-22,2019-08-26,2019-09-26,1,1,VaniaBer,"""31993-Vartojimui",Other Purposes,A,0,1500,12,0.11,0.11,1500.0,136.64,0.0,0.0,0.0,ok,FR,Male,Vilniaus r.,59,Vocational education,Employed,Šaltkalvis/Locksmith,24,30,0,Married,2019-08-22 00:00:00,1206,0,1206,0.1133,0,-
31969,2019-08-22,2019-08-26,2019-09-26,1,1,61575734,"""31969-Vartojimo",Other Purposes,C,0,1875,58,0.22,0.22,1875.0,61.35,0.0,0.0,0.0,ok,FR,Female,"Širvintų r. sav., Širvintų sen., Dainių k.",43,Vocational education,Employed,Direktorė / Director,72 or more,15,0,Married,2019-08-22 00:00:00,606,174,432,0.3884,0,2018-01-02 00:00:00
31965,2019-08-22,2019-08-23,2019-09-23,1,1,Jolanta1979,"""31965-Remontas",Home Improvements,B,0,550,12,0.13,0.13,550.0,50.91,0.0,0.0,0.0,ok,FR,Female,Šakių r.,40,High school,Employed,Pakuotoja - Packing operator,12,5,2,Single,2019-08-22 00:00:00,458,0,458,0.1112,0,2014-06-25 00:00:00
31946,2019-08-22,2019-08-26,2019-09-22,1,1,Kesanas,"""31946-Paskolų refinansavimui ir vartojimui",Consolidation of Other Loans,C,0,4270,36,0.21,0.21,4270.0,178.47,0.0,0.0,0.0,ok,FR,Male,Klaipėda,43,Vocational education,Employed,Vairuotojas/Driver,48,22,2,Married,2019-08-22 00:00:00,883,86,797,0.2995,0,2017-09-05 00:00:00
31943,2019-08-22,2019-08-22,2019-09-22,1,1,irena964,"""31943-Vartojimui",Other Purposes,B,0,1000,18,0.13,0.13,1000.0,64.69,0.0,0.0,0.0,ok,FR,Female,Ukmergės r.,55,Vocational education,Employed,Buhalterė / Accountant,72 or more,33,0,Married,2019-08-22 00:00:00,1697,186,1511,0.1477,0,2013-04-09 00:00:00
31938,2019-08-22,2019-08-23,2019-09-23,1,1,siba,"""31938-Paskolos refinansavimui",Consolidation of Other Loans,B,0,1500,60,0.17,0.17,1500.0,43.01,0.0,0.0,0.0,ok,FR,Female,Kretingos r.,36,Vocational education,Employed,Slaugytoja / Nurse,60,16,2,Married,2019-08-22 00:00:00,464,86,378,0.278,0,2015-11-04 00:00:00
31934,2019-08-22,2019-08-28,2019-09-28,1,1,Oksa79,"""31934-Paskolų refinansavimui",Consolidation of Other Loans,B,0,5995,48,0.15,0.15,5995.0,188.36,0.0,0.0,0.0,ok,FR,Female,Panevėžio r.,39,Graduate,Employed,Direktoriaus pavaduotoja /  Deputy director,72 or more,22,1,Single,2019-08-22 00:00:00,1159,249,910,0.3774,0,2017-11-21 00:00:00
31932,2019-08-22,2019-08-29,2019-09-29,1,1,Mikmanjis,"""31932-Paskolų refinansavimui",Consolidation of Other Loans,C,0,6200,47,0.22,0.22,6200.0,225.0,0.0,0.0,0.0,ok,FR,Male,Kaunas,27,Vocational education,Employed,Statybininkas / Construction builder,60,7,0,Single,2019-08-22 00:00:00,596,0,596,0.3775,0,2018-04-14 00:00:00
31931,2019-08-22,2019-08-23,2019-09-23,1,1,dast,"""31931-Būsto remontui",Home Improvements,A,0,535,12,0.11,0.11,535.0,48.73,0.0,0.0,0.0,ok,FR,Female,Kupiškis,53,Post graduate,Employed,Mokytoja/Teacher,72 or more,35,0,Married,2019-08-22 00:00:00,752,0,752,0.06480000000000001,0,2013-05-08 00:00:00
31925,2019-08-21,2019-08-26,2019-09-26,1,1,Bitute321,"""31925-Asmeninems reikmėms",Other Purposes,B,0,875,14,0.13,0.13,875.0,70.53,0.0,0.0,0.0,ok,FR,Female,Vilnius,24,Vocational education,Employed,Kosmetologė / Cosmetologist,15,6,0,Married,2019-08-21 00:00:00,391,7,384,0.1983,0,-
31923,2019-08-21,2019-08-23,2019-09-23,1,1,Kristina80,"""31923-Vartojimo",Other Purposes,B,0,440,24,0.13,0.13,440.0,22.36,0.0,0.0,0.0,ok,FR,Female,Kaunas,39,High school,Employed,Sukirpėja / Cutter,60,15,4,Married,2019-08-21 00:00:00,1229,454,775,0.3876,0,2016-03-04 00:00:00
31920,2019-08-21,2019-08-23,2019-09-23,1,1,45898718,"""31920-Refinansavimas",Consolidation of Other Loans,B,0,2850,31,0.14,0.14,2850.0,119.67,0.0,0.0,0.0,ok,FR,Female,Other,47,Vocational education,Employed,Sūrių gamintoja / Cheese maker,36,15,2,Divorced,2019-08-21 00:00:00,396,37,359,0.3956,0,2015-11-18 00:00:00
31916,2019-08-21,2019-08-22,2019-09-22,1,1,46818936,"""31916-Paskola vartojimui",Other Purposes,B,0,335,12,0.13,0.13,335.0,31.01,0.0,0.0,0.0,ok,FR,Female,Kaunas,32,Graduate,Employed,Vadybininkas / Manager,72 or more,13,2,Married,2019-08-21 00:00:00,791,253,538,0.359,0,2014-12-10 00:00:00
31915,2019-08-21,2019-08-23,2019-09-23,1,1,Algirdas78,"""31915-Namų remontui",Home Improvements,D,0,1215,47,0.27,0.27,1215.0,48.99,0.0,0.0,0.0,ok,FR,Male,Šilutė,40,High school,Employed,Montuotojas / Installer,12,2,0,Single,2019-08-21 00:00:00,377,95,282,0.3819,0,2018-06-29 00:00:00
31909,2019-08-21,2019-08-23,2019-09-23,1,1,Agnelukne,"""31909-Vartojimo",Other Purposes,B,0,440,12,0.13,0.13,440.0,40.73,0.0,0.0,0.0,ok,FR,Female,Panevėžys,30,Vocational education,Employed,Įrengimų operatorė / Equipment operator,36,8,0,Single,2019-08-21 00:00:00,398,39,359,0.2003,0,-
31908,2019-08-21,2019-08-22,2019-09-22,1,1,rmante,"""31908-Vartojimo",Other Purposes,B,0,660,12,0.13,0.13,660.0,61.09,0.0,0.0,0.0,ok,FR,Female,Alytus,26,High school,Employed,Būrio paramedikė / Squad paramedic,36,3.5,0,Single,2019-08-21 00:00:00,1234,29,1205,0.073,0,2015-05-06 00:00:00
31898,2019-08-21,2019-08-22,2019-09-22,1,1,Inga85,"""31898-Vartojimui",Other Purposes,B,0,1000,36,0.14,0.14,1000.0,37.59,0.0,0.0,0.0,ok,FR,Female,Marijampolė,34,Vocational education,Employed,Pardavėjas /Seller,3,13,1,Single,2019-08-21 00:00:00,545,72,473,0.2011,0,-
31897,2019-08-21,2019-08-26,2019-09-26,1,1,vilma77,"""31897-Paskolų refinansavimui",Consolidation of Other Loans,D,0,4600,47,0.27,0.27,4600.0,185.49,0.0,0.0,0.0,ok,FR,Female,Pakruojo r.,45,Vocational education,Employed,Fermos darbuotoja / Farm worker,72 or more,7,1,Single,2019-08-21 00:00:00,473,0,473,0.3922,0,2019-04-18 00:00:00
31894,2019-08-21,2019-08-22,2019-09-22,1,3,Zana84,"""31894-Vartojimui",Other Purposes,B,0,1530,17,0.13,0.13,0.0,1403.36,1403.36,0.0,0.0,ok,FR,Female,Vilnius,35,Graduate,Employed,Projektų vadovė / Project Manager,36,12,1,Married,2019-08-21 00:00:00,1244,144,1100,0.1993,0,-
31880,2019-08-21,2019-08-21,2019-09-21,1,1,Karaimas69,"""31880-Vartojimui",Other Purposes,D,0,2205,24,0.25,0.25,2205.0,128.57,0.0,0.0,0.0,ok,FR,Male,Klaipėdos r. sav.,24,Vocational education,Employed,Suvirintojas / Welder,24,3,0,Single,2019-08-21 00:00:00,960,129,831,0.2683,0,2018-11-16 00:00:00
31858,2019-08-20,2019-08-22,2019-09-22,1,1,Salvatore,"""31858-Vartojimui",Other Purposes,B,0,1650,24,0.13,0.13,1650.0,83.85,0.0,0.0,0.0,ok,FR,Female,Vilnius,40,Graduate,Employed,Muitinės tarpininkė / Customs manager,60,7,3,Married,2019-08-20 00:00:00,3522,318,3204,0.1141,0,-
31856,2019-08-20,2019-08-21,2019-09-21,1,1,sydak,"""31856-Vartojimui",Other Purposes,C,0,1105,12,0.19,0.19,1105.0,105.99,0.0,0.0,0.0,ok,FR,Male,Kauno r.,29,Graduate,Employed,Vyresnysis inžinierius / Senior Engineer,12,10,1,Married,2019-08-20 00:00:00,2011,541,1470,0.3217,0,-
31852,2019-08-20,2019-08-20,2019-09-20,1,3,JolantaJ,"""31852-Vartojimo",Other Purposes,B,0,335,12,0.13,0.13,0.0,303.37,303.37,0.0,0.0,ok,FR,Female,Mikalaučiškių k.,34,Graduate,Employed,Nekilnojamo turto vertintojas / Real Estate Appraiser,12,8,2,Married,2019-09-02 00:00:00,1691,0,1691,0.0183,0,-
31845,2019-08-20,2019-08-21,2019-09-21,1,1,DALEG,"""31845-Remontas",Home Improvements,B,0,3810,30,0.14,0.14,3810.0,164.02,0.0,0.0,0.0,ok,FR,Female,"RADVILIŠKIO RAJONAS, PAVARTYČIAI",47,High school,Employed,APSKAITININKĖ / Accountatnt,36,20,0,Married,2019-08-20 00:00:00,1081,169,912,0.3081,0,2009-09-04 00:00:00
31837,2019-08-20,2019-08-21,2019-09-21,1,1,Vidminas08,"""31837-Vartojimui",Other Purposes,B,0,2180,24,0.13,0.13,2180.0,110.78,0.0,0.0,0.0,ok,FR,Male,Kalvarijos sav.,54,High school,Employed,Traktoriaus vairuotojas / Tractor driver,36,20,0,Married,2019-08-20 00:00:00,1222,343,879,0.3713,0,2010-09-17 00:00:00
31818,2019-08-20,2019-08-21,2019-09-21,1,1,Vaccinium,"""31818-Vartojimui",Other Purposes,A,0,1000,24,0.12,0.12,1000.0,49.81,0.0,0.0,0.0,ok,FR,Female,Vilnius,50,High school,Employed,Restauratorė/Restorer,72 or more,30,0,Other,2019-08-20 00:00:00,736,16,720,0.0894,0,-
31813,2019-08-20,2019-08-22,2019-09-22,1,1,Inga73,"""31813-Vartojimui",Other Purposes,A,0,1200,12,0.11,0.11,1200.0,109.31,0.0,0.0,0.0,ok,FR,Female,Panevėžio r.,46,High school,Employed,Operatorė / Operator,36,16,0,Other,2019-08-20 00:00:00,523,0,523,0.209,0,2017-03-17 00:00:00
31809,2019-08-20,2019-08-22,2019-09-22,1,1,KristinaM,"""31809-Vartojimui",Other Purposes,B,0,655,12,0.13,0.13,655.0,60.63,0.0,0.0,0.0,ok,FR,Female,Kaunas,44,High school,Employed,Administratorė / Administrator,6,23,2,Married,2019-08-20 00:00:00,606,46,560,0.1759,0,-
31806,2019-08-20,2019-08-21,2019-09-21,1,1,gintaras28,"""31806-Vartojimui",Other Purposes,D,0,335,12,0.25,0.25,335.0,33.42,0.0,0.0,0.0,ok,FR,Male,Kretinga,43,High school,Employed,Kelio darbininkas / Road worker,12,20,1,Other,2019-08-20 00:00:00,454,0,454,0.0736,0,2018-11-29 00:00:00
31803,2019-08-20,2019-08-22,2019-09-22,1,1,renata534,"""31803-Automobiliui",Car,A,0,3400,60,0.13,0.13,3400.0,87.75,0.0,0.0,0.0,ok,FR,Female,Vilnius,47,Vocational education,Employed,Operatorė / Operator,3,26,0,Divorced,2019-08-20 00:00:00,570,139,431,0.3978,0,-
31799,2019-08-20,2019-08-21,2019-09-21,1,1,Mariusss,"""Automobiliui",Car,B,0,2400,18,0.13,0.13,2400.0,155.25,0.0,0.0,0.0,ok,FR,Male,Kaunas,32,High school,Employed,Programuotojas / Programmer,72 or more,10,1,Divorced,2019-08-20 00:00:00,2646,305,2341,0.1739,0,-
31791,2019-08-19,2019-08-21,2019-09-20,1,1,marit,"""31791-Refinansavimas",Consolidation of Other Loans,C,0,2890,48,0.22,0.22,2890.0,103.72,0.0,0.0,0.0,ok,FR,Female,Pakruojo r.,53,Vocational education,Employed,Operatorė / Operator,9,26,1,Divorced,2019-04-13 00:00:00,490,0,490,0.2117,0,2016-11-24 00:00:00
31772,2019-08-19,2019-08-21,2019-09-21,1,1,Maurikina,"""31772-Vartojimo",Other Purposes,C,0,335,36,0.21,0.21,335.0,14.0,0.0,0.0,0.0,ok,FR,Female,Šiauliai,38,Vocational education,Employed,Konsultantė / Consultant,9,18,1,Married,2019-06-20 00:00:00,693,260,433,0.3954,0,2016-06-30 00:00:00
31769,2019-08-19,2019-08-20,2019-09-20,1,1,Lukassap,"""31769-Vartojimo",Other Purposes,D,0,1105,14,0.25,0.25,1105.0,97.05,0.0,0.0,0.0,ok,FR,Male,Širvintų k.,19,High school,Employed Part Time,Barmenas / Bartender,6,1,0,Single,2019-08-16 00:00:00,248,0,248,0.3913,0,-
31768,2019-08-19,2019-08-21,2019-09-21,1,1,ramunen,"""31768-Vartojimui",Other Purposes,A,0,1060,12,0.11,0.11,1060.0,96.56,0.0,0.0,0.0,ok,FR,Female,Kaunas,41,Graduate,Employed,Vadybininkė / Manager,18,20,1,Married,2019-08-19 00:00:00,1022,0,1022,0.09449999999999999,0,-
31765,2019-08-19,2019-08-21,2019-09-21,1,1,Oviss,"""31765-Automobiliui",Car,B,0,6090,32,0.14,0.14,6090.0,249.67,0.0,0.0,0.0,ok,FR,Male,Joniškis,26,High school,Employed,Meistras,15,7,0,Single,2019-08-19 00:00:00,2367,306,2061,0.2348,0,-
31764,2019-08-19,2019-08-20,2019-09-20,1,1,ivanas88,"""31764-Vartojimui",Other Purposes,D,0,555,15,0.25,0.25,555.0,46.1,0.0,0.0,0.0,ok,FR,Male,Šiaulių r.,40,High school,Employed,Darbininkas / Worker,9,10,2,Married,2019-08-19 00:00:00,455,34,421,0.176,0,2017-12-09 00:00:00
31759,2019-08-19,2019-08-20,2019-09-20,1,1,peledyte333,"""31759-Vartojimui",Other Purposes,B,0,550,30,0.14,0.14,550.0,23.68,0.0,0.0,0.0,ok,FR,Female,Jonava,31,Graduate,Employed,Pedagogė / Teacher,36,7,0,Married,2019-08-19 00:00:00,1309,331,978,0.271,0,2019-01-23 00:00:00
31753,2019-08-19,2019-08-20,2019-09-20,1,1,Loreta810,"""31753-Vartojimui",Other Purposes,D,0,1110,36,0.26,0.26,1110.0,50.59,0.0,0.0,0.0,ok,FR,Female,Jonava,38,High school,Employed,Pardavėjas /Seller,3,7,1,Single,2019-08-19 00:00:00,361,0,361,0.1401,0,2019-08-05 00:00:00
31741,2019-08-19,2019-08-20,2019-09-20,1,1,anary76,"""31741-Paskolos refinansavimui",Consolidation of Other Loans,B,0,5200,60,0.17,0.17,5200.0,149.11,0.0,0.0,0.0,ok,FR,Male,Elektrėnų sav.,42,High school,Employed,Vairuotojas / Driver,72 or more,20,2,Married,2019-08-19 00:00:00,1814,346,1468,0.2729,0,2016-06-14 00:00:00
31740,2019-08-19,2019-08-20,2019-09-20,1,1,Raime1998,"""31740-Vartojimui",Other Purposes,D,0,1105,24,0.25,0.25,1105.0,64.43,0.0,0.0,0.0,ok,FR,Male,Kalvarija,21,High school,Employed,Pagalbinis darbuotojas / Auxiliary worker,3,1,1,Single,2019-08-19 00:00:00,368,0,368,0.1751,0,-
31737,2019-08-19,2019-08-22,2019-09-21,1,3,laimagrazvydas,"""31737-Paskolų refinansavimui",Consolidation of Other Loans,D,0,4150,47,0.27,0.27,0.0,3769.42,3769.42,0.0,0.0,ok,FR,Female,Šiauliai,25,High school,Employed,Programuotoja / Programmer,48,4,2,Single,2019-08-19 00:00:00,527,11,516,0.3384,0,2018-05-12 00:00:00
31734,2019-08-19,2019-08-19,2019-09-19,1,1,trumpulis,"""31734-Vartojimui",Other Purposes,B,0,1100,30,0.14,0.14,1100.0,47.35,0.0,0.0,0.0,ok,FR,Male,Šiauliai,47,Graduate,Employed,Elektromechanikas / Electromechanics,72 or more,28,0,Married,2019-08-19 00:00:00,965,280,685,0.3392,0,2017-03-10 00:00:00
